order_id,order_date,product,category,store,quantity,unit_price,revenue
O101197,2024-01-10,Wireless Mouse,Peripherals,West,1,24.99,24.99
O101198,2023-11-20,USB-C Cable,Accessories,East,3,14.99,44.97
O101199,2023-08-16,Webcam,Peripherals,Central,1,149.99,149.99
O101200,2024-01-27,Charger,Accessories,West,1,149.99,149.99
O101201,2024-04-04,Charger,Accessories,West,3,24.99,74.97
O101202,2024-05-28,Earbuds,Audio,Central,4,19.99,79.96
O101203,2024-02-12,Laptop Stand,Accessories,West,2,19.99,39.98
O101204,2023-02-19,Webcam,Peripherals,East,2,29.99,59.98
O101205,2023-07-01,USB-C Cable,Accessories,East,2,79.99,159.98
O101206,2023-10-13,Earbuds,Audio,Central,4,149.99,599.96
O101207,2023-02-11,Wireless Mouse,Peripherals,East,4,149.99,599.96
O101208,2023-08-14,Earbuds,Audio,East,4,49.99,199.96
O101209,2023-03-13,Keyboard,Peripherals,West,3,149.99,449.97
O101210,2023-10-27,HDMI Cable,Accessories,Central,3,9.99,29.97
O101211,2023-04-10,Keyboard,Peripherals,Central,4,14.99,59.96
O101212,2023-05-27,Laptop Stand,Accessories,West,4,19.99,79.96
O101213,2023-06-14,Phone Case,Accessories,West,4,14.99,59.96
O101214,2024-06-09,Charger,Accessories,East,3,79.99,239.96999999999997
O101215,2023-08-30,HDMI Cable,Accessories,East,4,29.99,119.96
O101216,2023-10-28,Monitor,Displays,West,2,14.99,29.98
O101217,2024-05-16,HDMI Cable,Accessories,East,1,199.99,199.99
O101218,2023-01-08,USB-C Cable,Accessories,Central,2,19.99,39.98
O101219,2023-05-31,Wireless Mouse,Peripherals,East,2,49.99,99.98
O101220,2023-08-18,HDMI Cable,Accessories,East,1,49.99,49.99
O101221,2024-04-30,Keyboard,Peripherals,Central,4,49.99,199.96
O101222,2024-01-26,Wireless Mouse,Peripherals,East,4,149.99,599.96
O101223,2024-01-03,Keyboard,Peripherals,West,2,19.99,39.98
O101224,2023-07-24,Charger,Accessories,East,3,29.99,89.97
O101225,2024-04-05,Keyboard,Peripherals,Central,4,199.99,799.96
O101226,2023-04-11,USB-C Cable,Accessories,East,2,29.99,59.98
O101227,2023-08-06,Earbuds,Audio,West,1,14.99,14.99
O101228,2023-07-12,Charger,Accessories,Central,1,9.99,9.99
O101229,2023-01-02,HDMI Cable,Accessories,East,1,49.99,49.99
O101230,2023-02-19,Charger,Accessories,East,1,14.99,14.99
O101231,2024-02-29,USB-C Cable,Accessories,East,4,79.99,319.96
O101232,2024-05-24,USB-C Cable,Accessories,East,3,29.99,89.97
O101233,2023-05-13,Charger,Accessories,Central,2,149.99,299.98
O101234,2023-02-11,Charger,Accessories,West,4,9.99,39.96
O101235,2023-03-18,Laptop Stand,Accessories,Central,3,149.99,449.97
O101236,2023-02-01,HDMI Cable,Accessories,West,2,149.99,299.98
O101237,2024-03-07,HDMI Cable,Accessories,West,4,24.99,99.96
O101238,2023-01-27,Wireless Mouse,Peripherals,East,3,49.99,149.97
O101239,2024-01-06,Charger,Accessories,East,1,19.99,19.99
O101240,2024-03-04,Keyboard,Peripherals,Central,3,49.99,149.97
O101241,2023-04-25,Charger,Accessories,Central,4,199.99,799.96
O101242,2023-05-04,HDMI Cable,Accessories,West,2,9.99,19.98
O101243,2023-05-25,Webcam,Peripherals,Central,2,29.99,59.98
O101244,2024-02-14,Webcam,Peripherals,West,3,49.99,149.97
O101245,2024-05-22,Webcam,Peripherals,East,1,19.99,19.99
O101246,2024-02-12,Wireless Mouse,Peripherals,East,4,14.99,59.96
O101247,2023-05-26,Earbuds,Audio,West,1,14.99,14.99
O101248,2024-01-22,Charger,Accessories,Central,4,9.99,39.96
O101249,2024-01-15,Charger,Accessories,Central,3,149.99,449.97
O101250,2023-08-17,Webcam,Peripherals,East,3,29.99,89.97
O101251,2023-03-11,USB-C Cable,Accessories,East,2,149.99,299.98
O101252,2023-06-19,Earbuds,Audio,East,3,24.99,74.97
O101253,2024-03-16,Earbuds,Audio,East,4,49.99,199.96
O101254,2023-10-06,Keyboard,Peripherals,Central,3,199.99,599.97
O101255,2023-03-05,Wireless Mouse,Peripherals,East,1,24.99,24.99
O101256,2024-05-08,Laptop Stand,Accessories,Central,3,29.99,89.97
O101257,2023-10-06,Wireless Mouse,Peripherals,East,1,49.99,49.99
O101258,2023-07-08,Laptop Stand,Accessories,Central,3,49.99,149.97
O101259,2023-01-20,USB-C Cable,Accessories,West,1,199.99,199.99
O101260,2023-11-05,Keyboard,Peripherals,Central,4,149.99,599.96
O101261,2023-10-25,Keyboard,Peripherals,West,3,49.99,149.97
O101262,2023-03-23,Charger,Accessories,Central,3,49.99,149.97
O101263,2024-04-02,Phone Case,Accessories,East,4,149.99,599.96
O101264,2023-09-30,Keyboard,Peripherals,East,1,79.99,79.99
O101265,2023-02-15,Earbuds,Audio,East,2,149.99,299.98
O101266,2023-04-16,HDMI Cable,Accessories,Central,1,199.99,199.99
O101267,2023-05-29,Charger,Accessories,Central,3,79.99,239.96999999999997
O101268,2024-02-09,Webcam,Peripherals,West,2,14.99,29.98
O101269,2024-02-17,Charger,Accessories,West,3,29.99,89.97
O101270,2024-03-19,Keyboard,Peripherals,East,3,9.99,29.97
O101271,2023-11-25,USB-C Cable,Accessories,Central,1,14.99,14.99
O101272,2024-05-06,Phone Case,Accessories,West,1,14.99,14.99
O101273,2023-06-18,Earbuds,Audio,West,1,79.99,79.99
O101274,2023-11-11,USB-C Cable,Accessories,Central,2,24.99,49.98
O101275,2023-12-06,Webcam,Peripherals,East,4,149.99,599.96
O101276,2023-07-18,Laptop Stand,Accessories,West,2,49.99,99.98
O101277,2023-09-03,Phone Case,Accessories,West,2,199.99,399.98
O101278,2024-01-17,Charger,Accessories,Central,4,9.99,39.96
O101279,2024-04-10,USB-C Cable,Accessories,East,4,14.99,59.96
O101280,2024-05-12,Monitor,Displays,West,2,149.99,299.98
O101281,2023-06-08,Wireless Mouse,Peripherals,Central,2,14.99,29.98
O101282,2024-01-23,Laptop Stand,Accessories,West,1,19.99,19.99
O101283,2024-02-14,HDMI Cable,Accessories,East,1,49.99,49.99
O101284,2024-05-21,Keyboard,Peripherals,Central,3,24.99,74.97
O101285,2023-12-10,USB-C Cable,Accessories,East,1,149.99,149.99
O101286,2023-04-19,Phone Case,Accessories,East,3,14.99,44.97
O101287,2024-02-04,Laptop Stand,Accessories,Central,1,9.99,9.99
O101288,2023-04-03,Monitor,Displays,West,3,149.99,449.97
O101289,2023-07-24,Keyboard,Peripherals,East,2,49.99,99.98
O101290,2023-09-22,Keyboard,Peripherals,Central,1,14.99,14.99
O101291,2024-01-27,Earbuds,Audio,West,2,19.99,39.98
O101292,2023-04-01,Monitor,Displays,East,3,14.99,44.97
O101293,2024-01-13,Laptop Stand,Accessories,East,2,199.99,399.98
O101294,2023-03-19,Monitor,Displays,Central,3,19.99,59.97
O101295,2023-07-29,Earbuds,Audio,Central,3,24.99,74.97
O101296,2023-03-07,Charger,Accessories,East,4,199.99,799.96
O101297,2023-01-15,Wireless Mouse,Peripherals,West,2,9.99,19.98
O101298,2023-06-25,Laptop Stand,Accessories,West,3,149.99,449.97
O101299,2024-06-03,Charger,Accessories,East,1,149.99,149.99
O101300,2023-10-30,Keyboard,Peripherals,East,1,9.99,9.99
O101301,2024-01-21,Charger,Accessories,West,2,19.99,39.98
O101302,2023-05-04,Keyboard,Peripherals,Central,3,199.99,599.97
O101303,2023-04-21,Charger,Accessories,West,4,24.99,99.96
O101304,2024-05-04,HDMI Cable,Accessories,East,1,79.99,79.99
O101305,2024-01-30,Phone Case,Accessories,Central,1,14.99,14.99
O101306,2023-09-21,Phone Case,Accessories,West,3,79.99,239.96999999999997
O101307,2023-05-31,Monitor,Displays,East,3,19.99,59.97
O101308,2024-04-10,Earbuds,Audio,East,4,19.99,79.96
O101309,2023-09-11,Laptop Stand,Accessories,East,2,14.99,29.98
O101310,2023-01-29,Charger,Accessories,West,4,149.99,599.96
O101311,2024-04-09,Wireless Mouse,Peripherals,East,3,19.99,59.97
O101312,2023-08-14,Keyboard,Peripherals,East,1,49.99,49.99
O101313,2023-08-30,HDMI Cable,Accessories,Central,2,49.99,99.98
O101314,2023-07-26,Earbuds,Audio,Central,3,24.99,74.97
O101315,2023-06-05,Laptop Stand,Accessories,West,2,19.99,39.98
O101316,2023-11-21,Wireless Mouse,Peripherals,Central,3,9.99,29.97
O101317,2023-06-14,Laptop Stand,Accessories,West,3,79.99,239.96999999999997
O101318,2023-10-02,Keyboard,Peripherals,Central,3,29.99,89.97
O101319,2023-02-11,Wireless Mouse,Peripherals,Central,4,199.99,799.96
O101320,2024-03-26,USB-C Cable,Accessories,West,4,14.99,59.96
O101321,2023-04-29,Wireless Mouse,Peripherals,West,2,49.99,99.98
O101322,2023-11-23,Laptop Stand,Accessories,Central,2,9.99,19.98
O101323,2023-05-27,Keyboard,Peripherals,Central,1,9.99,9.99
O101324,2023-04-10,HDMI Cable,Accessories,Central,4,29.99,119.96
O101325,2023-04-04,Charger,Accessories,East,1,199.99,199.99
O101326,2024-01-17,Earbuds,Audio,East,2,79.99,159.98
O101327,2023-02-04,HDMI Cable,Accessories,East,4,14.99,59.96
O101328,2024-03-06,Laptop Stand,Accessories,Central,4,149.99,599.96
O101329,2023-09-09,Phone Case,Accessories,Central,2,24.99,49.98
O101330,2023-09-03,HDMI Cable,Accessories,West,4,24.99,99.96
O101331,2023-04-26,HDMI Cable,Accessories,West,1,29.99,29.99
O101332,2023-07-12,Wireless Mouse,Peripherals,East,3,199.99,599.97
O101333,2024-02-03,Wireless Mouse,Peripherals,Central,3,49.99,149.97
O101334,2024-04-25,Charger,Accessories,West,4,24.99,99.96
O101335,2024-05-13,Phone Case,Accessories,Central,4,24.99,99.96
O101336,2023-12-02,Monitor,Displays,West,2,14.99,29.98
O101337,2023-05-28,Monitor,Displays,West,3,24.99,74.97
O101338,2023-02-11,Earbuds,Audio,West,3,199.99,599.97
O101339,2023-11-06,Wireless Mouse,Peripherals,Central,1,49.99,49.99
O101340,2023-10-26,Wireless Mouse,Peripherals,Central,3,24.99,74.97
O101341,2023-10-01,Laptop Stand,Accessories,East,2,29.99,59.98
O101342,2023-10-11,Earbuds,Audio,West,2,14.99,29.98
O101343,2023-02-10,Keyboard,Peripherals,Central,2,19.99,39.98
O101344,2023-08-01,HDMI Cable,Accessories,West,2,49.99,99.98
O101345,2023-03-09,Phone Case,Accessories,Central,1,24.99,24.99
O101346,2024-04-06,Webcam,Peripherals,West,3,9.99,29.97
O101347,2024-04-22,Monitor,Displays,Central,4,24.99,99.96
O101348,2024-03-20,Wireless Mouse,Peripherals,East,2,29.99,59.98
O101349,2023-09-14,Monitor,Displays,East,2,19.99,39.98
O101350,2024-03-09,Webcam,Peripherals,East,2,29.99,59.98
O101351,2024-03-10,USB-C Cable,Accessories,West,1,49.99,49.99
O101352,2023-07-08,USB-C Cable,Accessories,East,3,19.99,59.97
O101353,2023-02-05,HDMI Cable,Accessories,Central,4,29.99,119.96
O101354,2024-03-31,Earbuds,Audio,Central,4,19.99,79.96
O101355,2023-11-18,Keyboard,Peripherals,East,4,24.99,99.96
O101356,2023-08-31,Charger,Accessories,Central,1,29.99,29.99
O101357,2024-04-12,USB-C Cable,Accessories,West,4,79.99,319.96
O101358,2024-05-28,Monitor,Displays,Central,3,9.99,29.97
O101359,2024-04-13,Earbuds,Audio,East,2,149.99,299.98
O101360,2023-01-07,Wireless Mouse,Peripherals,Central,4,79.99,319.96
O101361,2023-01-04,Charger,Accessories,East,1,49.99,49.99
O101362,2023-09-21,HDMI Cable,Accessories,West,2,14.99,29.98
O101363,2023-10-09,Charger,Accessories,East,3,24.99,74.97
O101364,2023-05-07,Charger,Accessories,East,3,79.99,239.96999999999997
O101365,2023-07-19,Earbuds,Audio,East,3,199.99,599.97
O101366,2023-11-02,USB-C Cable,Accessories,West,1,199.99,199.99
O101367,2024-02-15,Phone Case,Accessories,West,4,9.99,39.96
O101368,2024-02-13,Earbuds,Audio,West,1,79.99,79.99
O101369,2023-02-09,Wireless Mouse,Peripherals,West,4,149.99,599.96
O101370,2023-07-26,Phone Case,Accessories,Central,4,79.99,319.96
O101371,2023-05-24,Laptop Stand,Accessories,Central,4,24.99,99.96
O101372,2023-06-06,Monitor,Displays,West,2,79.99,159.98
O101373,2024-03-14,Charger,Accessories,East,2,24.99,49.98
O101374,2023-08-20,Keyboard,Peripherals,West,4,14.99,59.96
O101375,2023-09-11,Keyboard,Peripherals,West,3,149.99,449.97
O101376,2024-06-12,Earbuds,Audio,East,4,14.99,59.96
O101377,2023-09-02,HDMI Cable,Accessories,East,1,49.99,49.99
O101378,2024-02-10,Laptop Stand,Accessories,East,3,24.99,74.97
O101379,2024-06-07,Webcam,Peripherals,West,3,199.99,599.97
O101380,2024-06-11,Phone Case,Accessories,East,4,24.99,99.96
O101381,2023-06-22,Phone Case,Accessories,West,1,149.99,149.99
O101382,2023-08-06,Webcam,Peripherals,West,2,19.99,39.98
O101383,2023-01-23,Wireless Mouse,Peripherals,East,1,14.99,14.99
O101384,2024-02-09,Webcam,Peripherals,East,4,24.99,99.96
O101385,2023-07-31,Wireless Mouse,Peripherals,Central,1,29.99,29.99
O101386,2023-01-07,Webcam,Peripherals,West,4,199.99,799.96
O101387,2023-03-24,Monitor,Displays,East,2,79.99,159.98
O101388,2023-04-07,Monitor,Displays,West,2,24.99,49.98
O101389,2023-02-14,Wireless Mouse,Peripherals,West,2,9.99,19.98
O101390,2023-02-07,Laptop Stand,Accessories,East,2,24.99,49.98
O101391,2023-11-03,Phone Case,Accessories,West,3,29.99,89.97
O101392,2023-05-07,Wireless Mouse,Peripherals,East,2,29.99,59.98
O101393,2024-05-29,HDMI Cable,Accessories,West,1,199.99,199.99
O101394,2023-11-05,Phone Case,Accessories,Central,1,19.99,19.99
O101395,2023-11-09,Earbuds,Audio,East,1,19.99,19.99
O101396,2023-10-10,USB-C Cable,Accessories,East,4,19.99,79.96
O101397,2023-12-16,USB-C Cable,Accessories,East,3,14.99,44.97
O101398,2024-02-27,Earbuds,Audio,West,4,14.99,59.96
O101399,2023-06-24,Webcam,Peripherals,East,3,19.99,59.97
O101400,2023-11-28,Monitor,Displays,West,3,14.99,44.97
O101401,2023-11-05,USB-C Cable,Accessories,Central,3,24.99,74.97
O101402,2024-01-06,Charger,Accessories,Central,4,79.99,319.96
O101403,2024-02-11,Charger,Accessories,West,3,19.99,59.97
O101404,2024-02-17,Webcam,Peripherals,East,2,149.99,299.98
O101405,2023-11-15,USB-C Cable,Accessories,West,3,24.99,74.97
O101406,2023-02-08,HDMI Cable,Accessories,East,2,14.99,29.98
O101407,2024-03-09,Webcam,Peripherals,West,3,149.99,449.97
O101408,2024-06-06,Laptop Stand,Accessories,East,1,19.99,19.99
O101409,2023-10-25,Wireless Mouse,Peripherals,East,3,29.99,89.97
O101410,2023-08-26,Phone Case,Accessories,Central,1,9.99,9.99
O101411,2023-04-17,Charger,Accessories,Central,1,49.99,49.99
O101412,2023-09-05,Phone Case,Accessories,East,1,79.99,79.99
O101413,2023-11-11,Webcam,Peripherals,Central,1,9.99,9.99
O101414,2024-02-23,Earbuds,Audio,East,4,24.99,99.96
O101415,2023-09-23,Wireless Mouse,Peripherals,East,3,9.99,29.97
O101416,2023-04-09,Wireless Mouse,Peripherals,Central,1,49.99,49.99
O101417,2023-03-31,Phone Case,Accessories,Central,1,199.99,199.99
O101418,2023-10-16,Keyboard,Peripherals,West,2,79.99,159.98
O101419,2023-12-01,Laptop Stand,Accessories,West,3,24.99,74.97
O101420,2024-04-21,Keyboard,Peripherals,East,3,79.99,239.96999999999997
O101421,2024-03-17,HDMI Cable,Accessories,Central,2,199.99,399.98
O101422,2023-11-09,Earbuds,Audio,East,3,29.99,89.97
O101423,2023-03-14,HDMI Cable,Accessories,East,2,24.99,49.98
O101424,2024-03-21,Wireless Mouse,Peripherals,East,1,14.99,14.99
O101425,2023-10-22,Charger,Accessories,West,4,49.99,199.96
O101426,2024-03-31,Charger,Accessories,West,2,199.99,399.98
O101427,2024-02-01,HDMI Cable,Accessories,Central,3,49.99,149.97
O101428,2023-06-20,USB-C Cable,Accessories,East,2,199.99,399.98
O101429,2023-08-06,HDMI Cable,Accessories,Central,2,9.99,19.98
O101430,2023-08-11,Keyboard,Peripherals,Central,3,14.99,44.97
O101431,2023-05-26,HDMI Cable,Accessories,West,2,9.99,19.98
O101432,2024-02-20,USB-C Cable,Accessories,East,1,199.99,199.99
O101433,2023-07-21,HDMI Cable,Accessories,East,4,24.99,99.96
O101434,2024-01-12,Phone Case,Accessories,East,1,49.99,49.99
O101435,2023-10-20,HDMI Cable,Accessories,East,3,14.99,44.97
O101436,2023-08-09,Earbuds,Audio,Central,3,9.99,29.97
O101437,2024-01-06,USB-C Cable,Accessories,East,2,19.99,39.98
O101438,2023-04-05,USB-C Cable,Accessories,West,1,149.99,149.99
O101439,2023-10-29,Wireless Mouse,Peripherals,East,4,14.99,59.96
O101440,2023-03-21,Monitor,Displays,West,2,149.99,299.98
O101441,2023-02-27,Wireless Mouse,Peripherals,East,3,19.99,59.97
O101442,2024-03-24,Monitor,Displays,Central,4,79.99,319.96
O101443,2024-03-17,Wireless Mouse,Peripherals,West,4,29.99,119.96
O101444,2023-12-31,Phone Case,Accessories,East,4,19.99,79.96
O101445,2024-05-13,Charger,Accessories,West,3,19.99,59.97
O101446,2023-11-24,USB-C Cable,Accessories,East,4,19.99,79.96
O101447,2023-02-24,USB-C Cable,Accessories,West,4,24.99,99.96
O101448,2023-07-27,Laptop Stand,Accessories,West,1,29.99,29.99
O101449,2023-05-15,Wireless Mouse,Peripherals,East,3,29.99,89.97
O101450,2024-01-25,Earbuds,Audio,West,2,49.99,99.98
O101451,2023-04-04,Laptop Stand,Accessories,Central,3,79.99,239.96999999999997
O101452,2023-11-23,Charger,Accessories,Central,1,24.99,24.99
O101453,2024-04-03,Keyboard,Peripherals,Central,4,9.99,39.96
O101454,2023-04-09,Wireless Mouse,Peripherals,West,4,29.99,119.96
O101455,2024-05-06,Wireless Mouse,Peripherals,Central,1,199.99,199.99
O101456,2024-01-16,Charger,Accessories,East,4,199.99,799.96
O101457,2023-01-24,Keyboard,Peripherals,Central,2,24.99,49.98
O101458,2023-10-16,Webcam,Peripherals,East,4,199.99,799.96
O101459,2023-06-29,Laptop Stand,Accessories,Central,3,199.99,599.97
O101460,2024-01-13,Charger,Accessories,Central,4,24.99,99.96
O101461,2023-04-14,Earbuds,Audio,East,1,9.99,9.99
O101462,2023-09-23,Earbuds,Audio,Central,3,49.99,149.97
O101463,2023-09-11,Monitor,Displays,Central,4,9.99,39.96
O101464,2023-09-27,HDMI Cable,Accessories,East,1,79.99,79.99
O101465,2024-05-12,Webcam,Peripherals,West,3,9.99,29.97
O101466,2024-05-23,Webcam,Peripherals,East,4,14.99,59.96
O101467,2023-02-07,HDMI Cable,Accessories,West,4,199.99,799.96
O101468,2024-02-29,Earbuds,Audio,East,3,49.99,149.97
O101469,2023-04-03,HDMI Cable,Accessories,West,2,24.99,49.98
O101470,2023-03-26,Earbuds,Audio,East,4,14.99,59.96
O101471,2023-09-20,HDMI Cable,Accessories,West,2,149.99,299.98
O101472,2024-06-10,HDMI Cable,Accessories,Central,2,29.99,59.98
O101473,2023-10-10,Wireless Mouse,Peripherals,East,4,79.99,319.96
O101474,2023-11-13,Earbuds,Audio,Central,4,9.99,39.96
O101475,2024-02-07,Monitor,Displays,West,2,9.99,19.98
O101476,2023-09-15,Keyboard,Peripherals,East,1,79.99,79.99
O101477,2023-08-25,Phone Case,Accessories,Central,4,24.99,99.96
O101478,2024-01-12,Charger,Accessories,East,1,79.99,79.99
O101479,2023-03-18,Wireless Mouse,Peripherals,West,2,19.99,39.98
O101480,2024-04-20,Earbuds,Audio,Central,1,19.99,19.99
O101481,2023-07-10,Earbuds,Audio,Central,2,29.99,59.98
O101482,2023-11-14,Monitor,Displays,West,4,9.99,39.96
O101483,2024-06-14,Laptop Stand,Accessories,East,2,79.99,159.98
O101484,2024-02-16,USB-C Cable,Accessories,West,1,49.99,49.99
O101485,2024-02-10,Wireless Mouse,Peripherals,East,1,9.99,9.99
O101486,2024-03-16,Wireless Mouse,Peripherals,East,1,199.99,199.99
O101487,2023-03-04,Monitor,Displays,East,2,199.99,399.98
O101488,2023-08-26,Webcam,Peripherals,East,1,79.99,79.99
O101489,2024-03-12,HDMI Cable,Accessories,East,1,29.99,29.99
O101490,2023-05-22,Webcam,Peripherals,Central,2,29.99,59.98
O101491,2023-06-17,Laptop Stand,Accessories,East,4,24.99,99.96
O101492,2024-04-18,Keyboard,Peripherals,West,2,49.99,99.98
O101493,2024-02-26,Phone Case,Accessories,East,4,79.99,319.96
O101494,2023-05-16,Monitor,Displays,West,3,149.99,449.97
O101495,2023-01-07,Webcam,Peripherals,West,1,19.99,19.99
O101496,2023-09-18,Charger,Accessories,West,2,149.99,299.98
O101497,2024-04-15,USB-C Cable,Accessories,Central,1,79.99,79.99
O101498,2023-10-23,Laptop Stand,Accessories,West,1,49.99,49.99
O101499,2023-03-29,Keyboard,Peripherals,Central,1,24.99,24.99
O101500,2023-09-18,Earbuds,Audio,West,2,199.99,399.98
O101501,2023-09-04,Webcam,Peripherals,Central,4,29.99,119.96
O101502,2023-11-23,Laptop Stand,Accessories,Central,4,24.99,99.96
O101503,2023-12-24,Monitor,Displays,West,1,14.99,14.99
O101504,2023-05-12,USB-C Cable,Accessories,East,2,24.99,49.98
O101505,2023-10-02,Monitor,Displays,West,3,14.99,44.97
O101506,2023-09-22,Webcam,Peripherals,East,3,19.99,59.97
O101507,2023-03-31,Webcam,Peripherals,West,2,149.99,299.98
O101508,2023-09-27,Monitor,Displays,West,2,79.99,159.98
O101509,2023-03-17,Wireless Mouse,Peripherals,Central,1,49.99,49.99
O101510,2023-04-16,USB-C Cable,Accessories,East,3,199.99,599.97
O101511,2023-06-03,Phone Case,Accessories,East,1,24.99,24.99
O101512,2024-06-08,Charger,Accessories,West,1,24.99,24.99
O101513,2023-01-29,HDMI Cable,Accessories,West,3,79.99,239.96999999999997
O101514,2024-04-08,Wireless Mouse,Peripherals,East,1,14.99,14.99
O101515,2023-04-27,Phone Case,Accessories,East,1,199.99,199.99
O101516,2024-05-26,Wireless Mouse,Peripherals,East,2,9.99,19.98
O101517,2023-03-12,Monitor,Displays,East,4,14.99,59.96
O101518,2023-11-26,Phone Case,Accessories,East,2,49.99,99.98
O101519,2023-09-08,Phone Case,Accessories,East,3,199.99,599.97
O101520,2023-05-03,Wireless Mouse,Peripherals,East,1,79.99,79.99
O101521,2023-07-12,Keyboard,Peripherals,East,1,9.99,9.99
O101522,2023-08-08,USB-C Cable,Accessories,East,1,149.99,149.99
O101523,2023-11-13,Wireless Mouse,Peripherals,East,1,49.99,49.99
O101524,2024-02-01,Laptop Stand,Accessories,East,3,24.99,74.97
O101525,2023-06-01,Phone Case,Accessories,West,3,19.99,59.97
O101526,2023-07-26,Monitor,Displays,West,2,14.99,29.98
O101527,2023-01-19,HDMI Cable,Accessories,West,3,19.99,59.97
O101528,2023-05-20,Keyboard,Peripherals,West,2,9.99,19.98
O101529,2023-06-28,Phone Case,Accessories,East,2,29.99,59.98
O101530,2024-03-11,USB-C Cable,Accessories,East,1,24.99,24.99
O101531,2024-02-12,Webcam,Peripherals,East,2,49.99,99.98
O101532,2024-02-22,Keyboard,Peripherals,Central,2,79.99,159.98
O101533,2023-05-19,Earbuds,Audio,Central,2,24.99,49.98
O101534,2023-04-26,USB-C Cable,Accessories,West,4,29.99,119.96
O101535,2023-08-07,Keyboard,Peripherals,West,4,79.99,319.96
O101536,2023-08-19,Keyboard,Peripherals,West,1,79.99,79.99
O101537,2024-02-12,Webcam,Peripherals,Central,3,199.99,599.97
O101538,2024-04-12,Keyboard,Peripherals,East,1,29.99,29.99
O101539,2023-08-08,Charger,Accessories,Central,4,14.99,59.96
O101540,2023-04-27,Monitor,Displays,West,2,29.99,59.98
O101541,2024-04-24,Keyboard,Peripherals,East,3,19.99,59.97
O101542,2023-10-17,Wireless Mouse,Peripherals,East,4,29.99,119.96
O101543,2024-05-10,Webcam,Peripherals,East,3,49.99,149.97
O101544,2023-07-30,Monitor,Displays,West,4,14.99,59.96
O101545,2023-06-17,Monitor,Displays,Central,2,24.99,49.98
O101546,2023-02-02,USB-C Cable,Accessories,Central,4,9.99,39.96
O101547,2024-02-02,Earbuds,Audio,East,3,19.99,59.97
O101548,2023-09-25,USB-C Cable,Accessories,East,3,199.99,599.97
O101549,2023-05-17,Keyboard,Peripherals,East,2,29.99,59.98
O101550,2023-08-30,HDMI Cable,Accessories,East,4,29.99,119.96
O101551,2023-03-17,Monitor,Displays,East,3,79.99,239.96999999999997
O101552,2024-06-08,Charger,Accessories,West,3,149.99,449.97
O101553,2023-08-25,Monitor,Displays,East,1,199.99,199.99
O101554,2023-06-12,Webcam,Peripherals,West,4,9.99,39.96
O101555,2023-11-22,Keyboard,Peripherals,East,2,199.99,399.98
O101556,2024-03-05,Webcam,Peripherals,Central,1,19.99,19.99
O101557,2024-05-20,Phone Case,Accessories,West,4,149.99,599.96
O101558,2024-01-04,Wireless Mouse,Peripherals,East,3,9.99,29.97
O101559,2023-03-20,Webcam,Peripherals,Central,2,24.99,49.98
O101560,2023-08-14,Phone Case,Accessories,East,3,19.99,59.97
O101561,2024-01-20,Earbuds,Audio,West,4,149.99,599.96
O101562,2024-03-20,Webcam,Peripherals,East,2,24.99,49.98
O101563,2023-09-14,Wireless Mouse,Peripherals,West,4,79.99,319.96
O101564,2024-04-04,Earbuds,Audio,East,1,24.99,24.99
O101565,2023-03-13,Laptop Stand,Accessories,East,3,14.99,44.97
O101566,2023-07-05,Charger,Accessories,East,3,79.99,239.96999999999997
O101567,2024-06-09,Keyboard,Peripherals,Central,1,199.99,199.99
O101568,2023-04-17,USB-C Cable,Accessories,East,2,149.99,299.98
O101569,2024-01-11,Monitor,Displays,East,4,19.99,79.96
O101570,2023-04-25,USB-C Cable,Accessories,West,3,149.99,449.97
O101571,2023-03-11,Keyboard,Peripherals,East,3,79.99,239.96999999999997
O101572,2023-03-28,Phone Case,Accessories,East,3,29.99,89.97
O101573,2024-05-04,USB-C Cable,Accessories,West,2,79.99,159.98
O101574,2024-06-13,Earbuds,Audio,West,1,49.99,49.99
O101575,2023-02-25,Phone Case,Accessories,West,4,199.99,799.96
O101576,2024-01-18,Wireless Mouse,Peripherals,East,1,19.99,19.99
O101577,2023-02-20,Keyboard,Peripherals,West,2,49.99,99.98
O101578,2024-03-18,Keyboard,Peripherals,West,4,14.99,59.96
O101579,2023-06-29,Monitor,Displays,East,1,199.99,199.99
O101580,2023-01-26,USB-C Cable,Accessories,East,3,19.99,59.97
O101581,2024-05-21,Wireless Mouse,Peripherals,West,1,9.99,9.99
O101582,2024-05-11,Charger,Accessories,West,1,149.99,149.99
O101583,2023-01-18,HDMI Cable,Accessories,Central,1,9.99,9.99
O101584,2023-07-30,HDMI Cable,Accessories,East,2,14.99,29.98
O101585,2024-05-10,Monitor,Displays,West,3,14.99,44.97
O101586,2023-07-09,Wireless Mouse,Peripherals,East,2,24.99,49.98
O101587,2023-11-27,Phone Case,Accessories,East,4,49.99,199.96
O101588,2024-04-14,Webcam,Peripherals,Central,1,49.99,49.99
O101589,2023-02-06,Wireless Mouse,Peripherals,East,1,24.99,24.99
O101590,2023-09-23,Keyboard,Peripherals,Central,1,149.99,149.99
O101591,2023-11-04,Webcam,Peripherals,Central,1,9.99,9.99
O101592,2024-05-14,Earbuds,Audio,Central,2,14.99,29.98
O101593,2023-09-05,Phone Case,Accessories,East,3,14.99,44.97
O101594,2024-03-28,Webcam,Peripherals,East,3,14.99,44.97
